;open_time;Open;High;Low;Close;Volume;close_time
2021-10-03 09:59:59.999;1633262400000.0;47974.86;48090.0;47808.14;47964.43;804;1633265999999.0
2021-10-03 10:59:59.999;1633266000000.0;47964.44;48150.0;47841.0;48052.5;1147;1633269599999.0
2021-10-03 11:59:59.999;1633269600000.0;48052.5;48105.6;47892.99;47965.64;997;1633273199999.0
2021-10-03 12:59:59.999;1633273200000.0;47965.64;48025.31;47799.18;47879.82;1251;1633276799999.0
2021-10-03 13:59:59.999;1633276800000.0;47879.81;48067.69;47821.96;48034.99;937;1633280399999.0
2021-10-03 14:59:59.999;1633280400000.0;48034.99;49228.08;47943.09;48910.24;4172;1633283999999.0
2021-10-03 15:59:59.999;1633284000000.0;48910.23;49176.32;48541.33;48822.03;2520;1633287599999.0
2021-10-03 16:59:59.999;1633287600000.0;48822.03;48960.98;48725.0;48774.76;977;1633291199999.0
2021-10-03 17:59:59.999;1633291200000.0;48774.76;48837.88;48400.59;48425.02;1312;1633294799999.0
2021-10-03 18:59:59.999;1633294800000.0;48425.02;48455.11;47601.89;47758.21;2613;1633298399999.0
2021-10-03 19:59:59.999;1633298400000.0;47758.2;48200.0;47700.0;47984.94;1346;1633301999999.0
2021-10-03 20:59:59.999;1633302000000.0;47988.23;48320.0;47874.0;48200.01;1033;1633305599999.0
2021-10-03 21:59:59.999;1633305600000.0;48200.01;48280.71;47840.0;47860.89;1593;1633309199999.0
2021-10-03 22:59:59.999;1633309200000.0;47860.88;48181.91;47714.27;47810.39;1319;1633312799999.0
2021-10-03 23:59:59.999;1633312800000.0;47810.4;47883.91;47581.42;47678.16;1353;1633316399999.0
2021-10-04 00:59:59.999;1633316400000.0;47678.16;47798.2;47336.0;47468.79;1617;1633319999999.0
2021-10-04 01:59:59.999;1633320000000.0;47468.79;47844.1;47234.21;47751.99;1829;1633323599999.0
2021-10-04 02:59:59.999;1633323600000.0;47751.98;47865.51;47716.86;47777.05;780;1633327199999.0
2021-10-04 03:59:59.999;1633327200000.0;47777.05;47825.0;47550.77;47710.0;996;1633330799999.0
2021-10-04 04:59:59.999;1633330800000.0;47710.0;47860.63;47589.99;47838.54;972;1633334399999.0
2021-10-04 05:59:59.999;1633334400000.0;47838.54;47962.51;47471.5;47656.49;1357;1633337999999.0
2021-10-04 06:59:59.999;1633338000000.0;47656.49;47759.42;47525.0;47732.22;947;1633341599999.0
2021-10-04 07:59:59.999;1633341600000.0;47732.21;47756.1;47486.15;47626.97;982;1633345199999.0
2021-10-04 08:59:59.999;1633345200000.0;47626.01;47679.36;47352.77;47585.85;1374;1633348799999.0
2021-10-04 09:59:59.999;1633348800000.0;47585.84;47819.43;47448.39;47707.37;1400;1633352399999.0
2021-10-04 10:59:59.999;1633352400000.0;47707.37;48179.58;47667.59;48116.29;2131;1633355999999.0
2021-10-04 11:59:59.999;1633356000000.0;48113.91;48500.0;47250.0;47450.66;3994;1633359599999.0
2021-10-04 12:59:59.999;1633359600000.0;47450.66;47799.98;46891.0;47758.23;3265;1633363199999.0
2021-10-04 13:59:59.999;1633363200000.0;47758.22;48930.0;47694.41;48589.99;4379;1633366799999.0
2021-10-04 14:59:59.999;1633366800000.0;48589.99;49500.0;48203.66;49296.44;4587;1633370399999.0
2021-10-04 15:59:59.999;1633370400000.0;49296.43;49536.12;49001.25;49318.0;2584;1633373999999.0
2021-10-04 16:59:59.999;1633374000000.0;49318.0;49454.9;48904.28;49380.0;2564;1633377599999.0
2021-10-04 17:59:59.999;1633377600000.0;49380.0;49498.78;48981.24;49006.15;2193;1633381199999.0
2021-10-04 18:59:59.999;1633381200000.0;49006.14;49166.09;48556.09;48931.03;1490;1633384799999.0
2021-10-04 19:59:59.999;1633384800000.0;48931.04;49041.24;48688.83;48916.29;1065;1633388399999.0
2021-10-04 20:59:59.999;1633388400000.0;48920.79;49451.0;48895.11;49224.94;2013;1633391999999.0
2021-10-04 21:59:59.999;1633392000000.0;49224.93;49799.0;49022.4;49531.0;2874;1633395599999.0
2021-10-04 22:59:59.999;1633395600000.0;49531.0;49597.38;49163.68;49243.03;1493;1633399199999.0
2021-10-04 23:59:59.999;1633399200000.0;49243.02;49380.84;49050.36;49324.82;1259;1633402799999.0
2021-10-05 00:59:59.999;1633402800000.0;49324.82;49497.0;49123.87;49306.68;1236;1633406399999.0
2021-10-05 01:59:59.999;1633406400000.0;49306.68;49319.48;49088.0;49168.31;993;1633409999999.0
2021-10-05 02:59:59.999;1633410000000.0;49168.3;49412.88;49138.78;49325.0;1090;1633413599999.0
2021-10-05 03:59:59.999;1633413600000.0;49325.01;49473.81;49252.07;49295.92;1300;1633417199999.0
2021-10-05 04:59:59.999;1633417200000.0;49295.93;49664.14;49250.87;49476.51;1605;1633420799999.0
2021-10-05 05:59:59.999;1633420800000.0;49476.52;50000.0;49376.06;49919.99;2544;1633424399999.0
2021-10-05 06:59:59.999;1633424400000.0;49920.0;50328.0;49584.4;50269.35;3724;1633427999999.0
2021-10-05 07:59:59.999;1633428000000.0;50269.35;50350.0;49839.26;49999.99;2413;1633431599999.0
2021-10-05 08:59:59.999;1633431600000.0;49999.99;50145.88;49801.74;49877.06;1611;1633435199999.0
2021-10-05 09:59:59.999;1633435200000.0;49877.06;50110.0;49705.0;50000.0;2161;1633438799999.0
2021-10-05 10:59:59.999;1633438800000.0;50000.0;50320.0;49772.63;50207.96;2108;1633442399999.0
2021-10-05 11:59:59.999;1633442400000.0;50207.96;50388.0;49575.94;49841.79;3331;1633445999999.0
2021-10-05 12:59:59.999;1633446000000.0;49841.78;50205.21;49700.0;49793.57;2394;1633449599999.0
2021-10-05 13:59:59.999;1633449600000.0;49793.57;50115.24;49640.36;50103.85;1616;1633453199999.0
2021-10-05 14:59:59.999;1633453200000.0;50103.86;50200.0;49950.0;50146.52;1496;1633456799999.0
2021-10-05 15:59:59.999;1633456800000.0;50146.51;50777.0;50140.01;50612.44;3172;1633460399999.0
2021-10-05 16:59:59.999;1633460400000.0;50612.45;51388.0;50557.89;51190.11;4096;1633463999999.0
2021-10-05 17:59:59.999;1633464000000.0;51190.11;51773.76;51104.47;51462.29;3445;1633467599999.0
2021-10-05 18:59:59.999;1633467600000.0;51461.16;51886.3;51299.06;51718.61;2892;1633471199999.0
2021-10-05 19:59:59.999;1633471200000.0;51718.61;51775.42;51318.24;51349.86;1929;1633474799999.0
2021-10-05 20:59:59.999;1633474800000.0;51349.85;51620.37;51343.06;51471.99;1331;1633478399999.0
2021-10-05 21:59:59.999;1633478400000.0;51471.99;51539.3;51201.05;51321.61;1874;1633481999999.0
2021-10-05 22:59:59.999;1633482000000.0;51322.98;51330.96;50917.73;51278.38;1731;1633485599999.0
2021-10-05 23:59:59.999;1633485600000.0;51277.3;51591.82;51152.0;51545.56;1546;1633489199999.0
2021-10-06 00:59:59.999;1633489200000.0;51545.56;51600.0;51295.32;51513.81;1716;1633492799999.0
2021-10-06 01:59:59.999;1633492800000.0;51512.13;51593.52;51236.7;51325.83;1788;1633496399999.0
2021-10-06 02:59:59.999;1633496400000.0;51325.82;51828.0;51200.56;51512.37;3845;1633499999999.0
2021-10-06 03:59:59.999;1633500000000.0;51516.11;51736.11;51450.85;51509.98;1795;1633503599999.0
2021-10-06 04:59:59.999;1633503600000.0;51509.97;51575.1;51088.0;51449.99;2514;1633507199999.0
2021-10-06 05:59:59.999;1633507200000.0;51450.0;51500.0;50420.0;50693.51;4693;1633510799999.0
2021-10-06 06:59:59.999;1633510800000.0;50695.74;50822.0;50382.41;50700.0;3309;1633514399999.0
2021-10-06 07:59:59.999;1633514400000.0;50700.0;51478.0;50619.1;51160.35;3675;1633517999999.0
2021-10-06 08:59:59.999;1633518000000.0;51160.35;51490.0;51091.3;51306.56;2864;1633521599999.0
2021-10-06 09:59:59.999;1633521600000.0;51306.57;52829.0;51259.84;52741.68;7188;1633525199999.0
2021-10-06 10:59:59.999;1633525200000.0;52741.68;55555.0;52610.2;53997.0;13067;1633528799999.0
2021-10-06 11:59:59.999;1633528800000.0;53996.99;54550.0;53750.0;54500.4;4630;1633532399999.0
2021-10-06 12:59:59.999;1633532400000.0;54500.4;55156.97;54250.04;54984.19;4393;1633535999999.0
2021-10-06 13:59:59.999;1633536000000.0;54984.2;55054.87;54446.54;54891.32;3430;1633539599999.0
2021-10-06 14:59:59.999;1633539600000.0;54891.32;54917.9;54517.01;54581.22;2185;1633543199999.0
2021-10-06 15:59:59.999;1633543200000.0;54582.09;55109.67;54446.54;54527.82;2983;1633546799999.0
2021-10-06 16:59:59.999;1633546800000.0;54527.82;55078.01;54483.85;55049.99;2056;1633550399999.0
2021-10-06 17:59:59.999;1633550400000.0;55049.99;55386.86;54812.0;54918.24;2562;1633553999999.0
2021-10-06 18:59:59.999;1633554000000.0;54918.24;55273.83;54880.05;55075.37;1617;1633557599999.0
2021-10-06 19:59:59.999;1633557600000.0;55075.38;55280.0;54893.02;55144.72;1516;1633561199999.0
2021-10-06 20:59:59.999;1633561200000.0;55144.72;55750.0;55119.08;55315.0;2887;1633564799999.0
2021-10-06 21:59:59.999;1633564800000.0;55315.0;55332.31;54500.0;54794.88;3291;1633568399999.0
2021-10-06 22:59:59.999;1633568400000.0;54794.88;54909.19;54112.0;54787.3;2806;1633571999999.0
2021-10-06 23:59:59.999;1633572000000.0;54787.3;55230.6;54680.92;55075.56;1938;1633575599999.0
2021-10-07 00:59:59.999;1633575600000.0;55075.57;55215.67;54730.86;54810.94;1540;1633579199999.0
2021-10-07 01:59:59.999;1633579200000.0;54810.93;55237.04;54756.06;55073.2;1450;1633582799999.0
2021-10-07 02:59:59.999;1633582800000.0;55073.2;55073.21;54545.07;54735.76;2251;1633586399999.0
2021-10-07 03:59:59.999;1633586400000.0;54735.77;54968.06;54375.83;54534.16;1783;1633589999999.0
2021-10-07 04:59:59.999;1633590000000.0;54534.16;54793.26;54235.33;54755.92;4163;1633593599999.0
2021-10-07 05:59:59.999;1633593600000.0;54755.91;54778.91;54400.0;54538.3;2049;1633597199999.0
2021-10-07 06:59:59.999;1633597200000.0;54538.31;54547.3;53786.13;54300.57;4189;1633600799999.0
2021-10-07 07:59:59.999;1633600800000.0;54300.57;54432.49;53811.0;53906.62;2498;1633604399999.0
2021-10-07 08:59:59.999;1633604400000.0;53906.62;54365.3;53884.44;54305.54;1960;1633607999999.0
2021-10-07 09:59:59.999;1633608000000.0;54305.53;54361.99;53630.01;53983.13;2642;1633611599999.0
2021-10-07 10:59:59.999;1633611600000.0;53983.12;54700.0;53782.44;54567.84;2557;1633615199999.0
2021-10-07 11:59:59.999;1633615200000.0;54567.83;54685.98;53357.0;53789.59;4577;1633618799999.0
2021-10-07 12:59:59.999;1633618800000.0;53789.59;54220.29;53659.11;53899.99;2284;1633622399999.0
2021-10-07 13:59:59.999;1633622400000.0;53902.39;54330.0;53400.0;54154.72;3419;1633625999999.0
2021-10-07 14:59:59.999;1633626000000.0;54154.71;54324.88;54015.72;54165.51;1732;1633629599999.0
2021-10-07 15:59:59.999;1633629600000.0;54165.51;54225.97;53829.54;53895.9;1439;1633633199999.0
2021-10-07 16:59:59.999;1633633200000.0;53895.9;54161.82;53802.18;53962.76;1244;1633636799999.0
2021-10-07 17:59:59.999;1633636800000.0;53962.75;54324.87;53890.0;54167.17;1066;1633640399999.0
2021-10-07 18:59:59.999;1633640400000.0;54167.18;54500.0;54036.0;54275.62;1346;1633643999999.0
2021-10-07 19:59:59.999;1633644000000.0;54275.61;54640.3;53765.04;53899.39;1795;1633647599999.0
2021-10-07 20:59:59.999;1633647600000.0;53895.57;53964.8;53607.27;53785.22;889;1633651199999.0
2021-10-07 21:59:59.999;1633651200000.0;53785.22;54235.99;53711.57;54108.0;1319;1633654799999.0
2021-10-07 22:59:59.999;1633654800000.0;54108.01;54397.0;54051.1;54297.35;1107;1633658399999.0
2021-10-07 23:59:59.999;1633658400000.0;54297.35;54429.99;53776.5;53842.0;1547;1633661999999.0
2021-10-08 00:59:59.999;1633662000000.0;53842.01;53940.0;53691.02;53815.22;1401;1633665599999.0
2021-10-08 01:59:59.999;1633665600000.0;53815.21;53972.94;53766.28;53877.93;1097;1633669199999.0
2021-10-08 02:59:59.999;1633669200000.0;53877.92;54174.0;53617.61;54172.95;1644;1633672799999.0
2021-10-08 03:59:59.999;1633672800000.0;54172.94;54286.9;53999.99;54110.22;1579;1633676399999.0
2021-10-08 04:59:59.999;1633676400000.0;54110.23;54967.97;54000.0;54829.39;3718;1633679999999.0
2021-10-08 05:59:59.999;1633680000000.0;54829.38;56100.0;54753.66;55800.01;6855;1633683599999.0
2021-10-08 06:59:59.999;1633683600000.0;55800.0;56000.0;55105.0;55234.76;3003;1633687199999.0
2021-10-08 07:59:59.999;1633687200000.0;55234.76;55588.59;55182.16;55485.66;1569;1633690799999.0
2021-10-08 08:59:59.999;1633690800000.0;55485.67;55600.0;55138.18;55242.72;1832;1633694399999.0
2021-10-08 09:59:59.999;1633694400000.0;55242.71;55300.0;54506.0;54841.01;3244;1633697999999.0
2021-10-08 10:59:59.999;1633698000000.0;54841.0;54936.54;54035.25;54178.99;2812;1633701599999.0
2021-10-08 11:59:59.999;1633701600000.0;54179.0;54689.99;54135.01;54570.92;1779;1633705199999.0
2021-10-08 12:59:59.999;1633705200000.0;54570.92;54799.99;54024.84;54324.84;1964;1633708799999.0
2021-10-08 13:59:59.999;1633708800000.0;54324.83;54520.7;54042.38;54298.45;1372;1633712399999.0
2021-10-08 14:59:59.999;1633712400000.0;54298.45;54447.92;54136.64;54293.89;901;1633715999999.0
2021-10-08 15:59:59.999;1633716000000.0;54293.88;54655.59;54233.43;54501.0;1221;1633719599999.0
2021-10-08 16:59:59.999;1633719600000.0;54500.99;54700.0;54251.31;54686.48;1146;1633723199999.0
2021-10-08 17:59:59.999;1633723200000.0;54686.48;54774.35;53778.0;54001.7;1914;1633726799999.0
2021-10-08 18:59:59.999;1633726800000.0;54001.7;54331.69;53878.18;54162.2;1204;1633730399999.0
2021-10-08 19:59:59.999;1633730400000.0;54162.2;54264.0;54035.28;54060.05;860;1633733999999.0
2021-10-08 20:59:59.999;1633734000000.0;54060.05;54136.6;53775.83;53951.43;1061;1633737599999.0
2021-10-08 21:59:59.999;1633737600000.0;53955.67;54298.35;53661.67;54264.17;1621;1633741199999.0
2021-10-08 22:59:59.999;1633741200000.0;54264.16;54307.71;53849.99;54007.55;1094;1633744799999.0
2021-10-08 23:59:59.999;1633744800000.0;54007.55;54197.76;53841.41;54156.38;854;1633748399999.0
2021-10-09 00:59:59.999;1633748400000.0;54156.38;54699.0;54110.0;54560.58;1314;1633751999999.0
2021-10-09 01:59:59.999;1633752000000.0;54562.58;54730.28;54479.23;54684.62;1006;1633755599999.0
2021-10-09 02:59:59.999;1633755600000.0;54684.63;54741.09;54384.27;54597.78;865;1633759199999.0
2021-10-09 03:59:59.999;1633759200000.0;54597.78;55100.0;54590.15;54837.89;2003;1633762799999.0
2021-10-09 04:59:59.999;1633762800000.0;54837.9;55050.0;54715.75;54917.55;970;1633766399999.0
2021-10-09 05:59:59.999;1633766400000.0;54917.56;55062.11;54523.23;54728.45;1225;1633769999999.0
2021-10-09 06:59:59.999;1633770000000.0;54728.45;54919.59;54490.55;54907.45;2493;1633773599999.0
2021-10-09 07:59:59.999;1633773600000.0;54907.45;55007.97;54566.31;54888.99;2944;1633777199999.0
2021-10-09 08:59:59.999;1633777200000.0;54888.99;55340.3;54779.2;54792.68;4217;1633780799999.0
2021-10-09 09:59:59.999;1633780800000.0;54792.68;55166.44;54792.68;54979.26;3254;1633784399999.0
2021-10-09 10:59:59.999;1633784400000.0;54979.26;55489.0;54926.49;55242.2;3718;1633787999999.0
2021-10-09 11:59:59.999;1633788000000.0;55242.19;55314.2;55045.88;55136.84;3125;1633791599999.0
2021-10-09 12:59:59.999;1633791600000.0;55136.83;55177.05;54867.2;54977.29;2876;1633795199999.0
2021-10-09 13:59:59.999;1633795200000.0;54977.29;55125.0;54674.07;54801.16;3589;1633798799999.0
2021-10-09 14:59:59.999;1633798800000.0;54801.15;54945.73;54726.19;54914.05;2553;1633802399999.0
2021-10-09 15:59:59.999;1633802400000.0;54914.05;55149.96;54738.66;54900.0;3042;1633805999999.0
2021-10-09 16:59:59.999;1633806000000.0;54897.24;54964.52;54592.21;54656.81;2258;1633809599999.0
2021-10-09 17:59:59.999;1633809600000.0;54656.81;54669.59;54323.0;54663.83;2883;1633813199999.0
2021-10-09 18:59:59.999;1633813200000.0;54663.83;54863.18;54550.01;54848.94;2349;1633816799999.0
2021-10-09 19:59:59.999;1633816800000.0;54848.94;54969.12;54752.71;54896.41;2189;1633820399999.0
2021-10-09 20:59:59.999;1633820400000.0;54896.39;55165.0;54837.99;54949.72;2725;1633823999999.0
2021-10-09 21:59:59.999;1633824000000.0;54949.72;55199.0;54806.95;54905.27;3461;1633827599999.0
2021-10-09 22:59:59.999;1633827600000.0;54905.27;54953.82;54381.12;54382.83;3872;1633831199999.0
2021-10-09 23:59:59.999;1633831200000.0;54382.83;54768.78;54080.0;54633.52;3384;1633834799999.0
2021-10-10 00:59:59.999;1633834800000.0;54633.51;55178.0;54576.55;55049.15;3070;1633838399999.0
2021-10-10 01:59:59.999;1633838400000.0;55049.16;56000.0;54850.0;55873.06;5378;1633841999999.0
2021-10-10 02:59:59.999;1633842000000.0;55873.05;56074.43;55389.17;55651.73;4160;1633845599999.0
2021-10-10 03:59:59.999;1633845600000.0;55651.72;55840.0;55490.01;55607.8;3078;1633849199999.0
2021-10-10 04:59:59.999;1633849200000.0;55607.8;55766.54;55411.86;55668.81;2811;1633852799999.0
2021-10-10 05:59:59.999;1633852800000.0;55668.81;55928.0;55518.06;55564.19;3202;1633856399999.0
2021-10-10 06:59:59.999;1633856400000.0;55564.18;55591.2;54790.25;54972.3;5128;1633859999999.0
2021-10-10 07:59:59.999;1633860000000.0;54972.3;55162.0;54680.0;55007.59;3007;1633863599999.0
2021-10-10 08:59:59.999;1633863600000.0;55007.58;55306.81;54800.12;55144.99;3015;1633867199999.0
2021-10-10 09:59:59.999;1633867200000.0;55145.0;55190.11;54722.16;54941.73;2880;1633870799999.0
2021-10-10 10:59:59.999;1633870800000.0;54941.73;55320.4;54638.0;55228.59;3366;1633874399999.0
2021-10-10 11:59:59.999;1633874400000.0;55228.59;55461.48;55111.01;55122.13;2786;1633877999999.0
2021-10-10 12:59:59.999;1633878000000.0;55121.86;55551.38;54980.01;55373.01;3593;1633881599999.0
2021-10-10 13:59:59.999;1633881600000.0;55370.28;55482.9;55158.39;55471.07;2902;1633885199999.0
2021-10-10 14:59:59.999;1633885200000.0;55471.07;55485.0;55000.0;55339.28;3452;1633888799999.0
2021-10-10 15:59:59.999;1633888800000.0;55339.28;55393.56;55012.0;55312.65;2626;1633892399999.0
2021-10-10 16:59:59.999;1633892400000.0;55312.65;55523.36;55213.28;55450.25;2817;1633895999999.0
2021-10-10 17:59:59.999;1633896000000.0;55450.25;56561.31;55209.94;55429.8;8277;1633899599999.0
2021-10-10 18:59:59.999;1633899600000.0;55429.8;55442.88;54400.0;54801.07;5993;1633903199999.0
2021-10-10 19:59:59.999;1633903200000.0;54801.07;54973.74;54566.02;54913.45;3584;1633906799999.0
2021-10-10 20:59:59.999;1633906800000.0;54913.45;54945.24;54333.85;54659.0;3387;1633910399999.0
2021-10-10 21:59:59.999;1633910400000.0;54659.01;55180.0;54415.06;55159.93;3890;1633913999999.0
2021-10-10 22:59:59.999;1633914000000.0;55159.93;55637.67;55066.69;55334.02;3707;1633917599999.0
2021-10-10 23:59:59.999;1633917600000.0;55334.01;55800.0;55278.0;55799.99;1565;1633921199999.0
2021-10-11 00:59:59.999;1633921200000.0;55799.99;56750.0;55660.0;56507.09;4168;1633924799999.0
2021-10-11 01:59:59.999;1633924800000.0;56505.05;56724.04;56341.87;56460.0;2040;1633928399999.0
2021-10-11 02:59:59.999;1633928400000.0;56460.0;56589.44;56142.85;56528.93;1540;1633931999999.0
2021-10-11 03:59:59.999;1633932000000.0;56528.88;56776.51;56464.92;56678.63;1558;1633935599999.0
2021-10-11 04:59:59.999;1633935600000.0;56678.63;57049.0;56560.0;56789.76;2911;1633939199999.0
2021-10-11 05:59:59.999;1633939200000.0;56789.76;56879.95;56308.66;56555.0;2224;1633942799999.0
2021-10-11 06:59:59.999;1633942800000.0;56555.0;56748.0;56394.99;56491.79;1291;1633946399999.0
2021-10-11 07:59:59.999;1633946400000.0;56491.79;56551.84;56172.04;56177.65;1473;1633949999999.0
2021-10-11 08:59:59.999;1633950000000.0;56177.65;56657.14;55862.78;56407.51;2660;1633953599999.0
2021-10-11 09:59:59.999;1633953600000.0;56406.68;56547.0;56092.33;56462.83;1461;1633957199999.0
2021-10-11 10:59:59.999;1633957200000.0;56462.83;57429.01;56462.82;57222.78;4727;1633960799999.0
2021-10-11 11:59:59.999;1633960800000.0;57222.79;57678.0;57006.34;57447.99;3453;1633964399999.0
2021-10-11 12:59:59.999;1633964400000.0;57447.99;57597.98;57201.01;57490.18;1520;1633967999999.0
2021-10-11 13:59:59.999;1633968000000.0;57490.17;57768.36;57232.13;57280.0;2031;1633971599999.0
2021-10-11 14:59:59.999;1633971600000.0;57280.0;57562.73;57168.67;57418.99;1478;1633975199999.0
2021-10-11 15:59:59.999;1633975200000.0;57418.99;57572.74;57201.0;57343.26;1439;1633978799999.0
2021-10-11 16:59:59.999;1633978800000.0;57343.26;57839.04;57332.15;57488.33;1773;1633982399999.0
2021-10-11 17:59:59.999;1633982400000.0;57488.33;57506.84;56800.0;57327.03;3094;1633985999999.0
2021-10-11 18:59:59.999;1633986000000.0;57327.03;57400.0;56999.53;57156.54;1268;1633989599999.0
2021-10-11 19:59:59.999;1633989600000.0;57156.54;57320.37;57051.6;57170.4;844;1633993199999.0
2021-10-11 20:59:59.999;1633993200000.0;57170.4;57500.0;57075.0;57471.35;805;1633996799999.0
2021-10-11 21:59:59.999;1633996800000.0;57471.35;57471.35;56588.0;56941.7;2808;1634000399999.0
2021-10-11 22:59:59.999;1634000400000.0;56941.7;57142.52;56723.62;57064.14;987;1634003999999.0
2021-10-11 23:59:59.999;1634004000000.0;57064.14;57160.0;56640.68;56770.0;1990;1634007599999.0
2021-10-12 00:59:59.999;1634007600000.0;56769.99;56780.0;56400.0;56711.35;1875;1634011199999.0
2021-10-12 01:59:59.999;1634011200000.0;56711.36;57050.68;56558.0;56967.06;1062;1634014799999.0
2021-10-12 02:59:59.999;1634014800000.0;56967.07;57680.0;56588.05;57410.99;2362;1634018399999.0
2021-10-12 03:59:59.999;1634018400000.0;57411.0;57645.55;57050.0;57200.0;1935;1634021999999.0
2021-10-12 04:59:59.999;1634022000000.0;57199.99;57450.0;57144.66;57342.79;1212;1634025599999.0
2021-10-12 05:59:59.999;1634025600000.0;57342.79;57618.99;57243.99;57463.42;1432;1634029199999.0
2021-10-12 06:59:59.999;1634029200000.0;57463.42;57508.63;56763.93;56941.61;2151;1634032799999.0
2021-10-12 07:59:59.999;1634032800000.0;56942.66;57250.0;56680.0;57179.0;2297;1634036399999.0
2021-10-12 08:59:59.999;1634036400000.0;57179.0;57383.01;57037.51;57240.14;1212;1634039999999.0
2021-10-12 09:59:59.999;1634040000000.0;57240.14;57296.92;56777.0;56884.27;1865;1634043599999.0
2021-10-12 10:59:59.999;1634043600000.0;56884.27;57450.0;56850.99;56948.69;2998;1634047199999.0
2021-10-12 11:59:59.999;1634047200000.0;56948.7;57140.31;56091.2;56397.9;3871;1634050799999.0
2021-10-12 12:59:59.999;1634050800000.0;56397.9;56634.18;56010.0;56303.2;2492;1634054399999.0
2021-10-12 13:59:59.999;1634054400000.0;56300.66;56376.74;55745.32;55901.23;3132;1634057999999.0
2021-10-12 14:59:59.999;1634058000000.0;55900.59;56064.91;55523.25;55913.35;2878;1634061599999.0
2021-10-12 15:59:59.999;1634061600000.0;55913.36;56009.7;55556.33;55575.27;1226;1634065199999.0
2021-10-12 16:59:59.999;1634065200000.0;55575.28;55889.53;55154.72;55329.78;2006;1634068799999.0
2021-10-12 17:59:59.999;1634068800000.0;55329.78;55600.0;53879.0;55361.08;6565;1634072399999.0
2021-10-12 18:59:59.999;1634072400000.0;55361.08;56093.88;55096.42;56074.08;1832;1634075999999.0
2021-10-12 19:59:59.999;1634076000000.0;56074.09;56420.0;56030.0;56392.95;1874;1634079599999.0
2021-10-12 20:59:59.999;1634079600000.0;56392.95;56548.99;55938.6;55996.93;1398;1634083199999.0
2021-10-12 21:59:59.999;1634083200000.0;55996.91;56520.0;55825.9;56459.81;1774;1634086799999.0
2021-10-12 22:59:59.999;1634086800000.0;56459.82;56599.99;56155.66;56285.19;1342;1634090399999.0
2021-10-12 23:59:59.999;1634090400000.0;56285.19;56440.66;56159.09;56422.36;1770;1634093999999.0
2021-10-13 00:59:59.999;1634094000000.0;56422.35;56469.99;56235.88;56277.78;1093;1634097599999.0
2021-10-13 01:59:59.999;1634097600000.0;56277.79;56365.0;56018.45;56078.11;973;1634101199999.0
2021-10-13 02:59:59.999;1634101200000.0;56078.12;56225.8;54972.59;55011.85;3747;1634104799999.0
2021-10-13 03:59:59.999;1634104800000.0;55011.72;55519.99;54770.13;55358.28;3088;1634108399999.0
2021-10-13 04:59:59.999;1634108400000.0;55358.28;55475.0;54562.34;54612.61;2872;1634111999999.0
2021-10-13 05:59:59.999;1634112000000.0;54612.6;55295.7;54457.0;54616.64;3449;1634115599999.0
2021-10-13 06:59:59.999;1634115600000.0;54616.63;54950.0;54167.19;54890.22;2485;1634119199999.0
2021-10-13 07:59:59.999;1634119200000.0;54885.45;55155.67;54400.1;54657.87;1829;1634122799999.0
2021-10-13 08:59:59.999;1634122800000.0;54657.87;55231.94;54480.0;55210.79;1902;1634126399999.0
2021-10-13 09:59:59.999;1634126400000.0;55210.8;55340.08;54840.87;55056.5;2076;1634129999999.0
2021-10-13 10:59:59.999;1634130000000.0;55056.49;55230.29;54800.0;54898.53;1652;1634133599999.0
2021-10-13 11:59:59.999;1634133600000.0;54898.53;55900.0;54521.74;55784.15;3820;1634137199999.0
2021-10-13 12:59:59.999;1634137200000.0;55784.15;56440.75;55784.15;56168.85;3076;1634140799999.0
2021-10-13 13:59:59.999;1634140800000.0;56168.85;57120.0;56072.75;56941.72;3682;1634144399999.0
2021-10-13 14:59:59.999;1634144400000.0;56941.73;57242.0;56780.0;56891.12;3058;1634147999999.0
2021-10-13 15:59:59.999;1634148000000.0;56891.11;57210.52;56850.0;56976.38;1827;1634151599999.0
2021-10-13 16:59:59.999;1634151600000.0;56979.99;57300.0;56948.22;57259.77;1527;1634155199999.0
2021-10-13 17:59:59.999;1634155200000.0;57259.77;57500.0;56607.27;56980.25;3760;1634158799999.0
2021-10-13 18:59:59.999;1634158800000.0;56978.8;57720.0;56898.09;57508.69;2245;1634162399999.0
2021-10-13 19:59:59.999;1634162400000.0;57508.69;57777.0;57330.01;57371.19;1517;1634165999999.0
2021-10-13 20:59:59.999;1634166000000.0;57371.19;57463.05;57170.76;57367.0;1232;1634169599999.0
2021-10-13 21:59:59.999;1634169600000.0;57370.83;57740.0;57138.72;57727.76;1814;1634173199999.0
2021-10-13 22:59:59.999;1634173200000.0;57727.76;58467.33;57611.0;58300.02;4119;1634176799999.0
2021-10-13 23:59:59.999;1634176800000.0;58300.03;58532.54;58075.13;58210.46;2004;1634180399999.0
2021-10-14 00:59:59.999;1634180400000.0;58210.46;58260.76;58023.64;58065.99;945;1634183999999.0
2021-10-14 01:59:59.999;1634184000000.0;58065.99;58169.99;57678.06;57986.55;1726;1634187599999.0
2021-10-14 02:59:59.999;1634187600000.0;57986.54;58113.38;57800.0;57965.01;1290;1634191199999.0
2021-10-14 03:59:59.999;1634191200000.0;57965.01;58069.2;57480.76;57673.39;1612;1634194799999.0
